X,Y,Z,River_mouth_Lengh_m,Flexure_m,Accumulation_m,Accumulation_max_m,Flexure_min_m,Flexure_mean_m,Flexure_max_m
2099593.4637943436,990871.6443176962,-0.032783334061055554,2288476.502531578,-16.930089948757864,-35.479848163485805,163.66371350786264,-172.11755601209896,-27.14143165817818,56.1346561663978
2099593.4637943436,990871.6443176962,-0.012513625292187077,2288476.502531578,-16.46337488807819,-35.975454583525334,182.4662198438815,-182.34242917006077,-27.66989713800623,60.21035650225498
2117287.92513306,988865.4896597528,-0.06980668674346421,2306284.327176349,-35.16768904330457,9.306045406638543,202.70500636112078,-202.4071604295595,-39.24057955057753,61.23921142192224
2117287.92513306,988865.4896597528,-0.04344381887339649,2306284.327176349,-35.20787386362564,9.359337892876828,208.94066261685902,-212.78993086399342,-40.06347082616786,65.16666980700494
2117287.92513306,988865.4896597528,-0.005218812818364524,2306284.327176349,-35.10223151925233,9.278899768209952,229.47762220814096,-222.73185214303288,-40.712730833630296,69.06639553554989
2127979.4985894724,984491.0727713844,-0.07261338936815667,2317836.1783737587,-42.41640055978124,8.873232239214511,234.17294299632937,-237.80479031448738,-49.53709664815401,71.40725177889635
2049350.1539117908,1004496.2466804681,1.8009676348439851,2232223.260195513,27.452101724433902,-94.54063795581521,249.9474359600672,-174.39875905583773,6.867759147332789,87.31100199201043
2035829.0039167313,985422.8198164792,5.477245132580229,143172.7161655333,29.716657112720483,-56.92323144784406,262.6074692344686,-172.38008464492515,12.027463243831715,85.38905049377769
2171701.8103927397,1060044.2137570055,-1.9285099080055628,2449410.964649969,-89.08864053424143,210.45463501539092,291.14613839921094,-286.2037517660688,-87.93830999036909,58.615345577344385
2214853.3815548834,1083098.4594001847,-2.532961414129099,2495859.5493721785,-137.74640179565853,314.0388116011998,312.1083658694342,-308.1991096660631,-124.33044919137988,49.43646726793149
2115816.904722697,946141.9130306077,6.412934996340193,2353931.0215204,-37.86916015184511,-9.062188144883258,320.0736126919553,-269.8135979261899,-45.64903019065161,78.54636403113281
2121233.4690326513,977028.4295961868,12.460774458874202,2324612.346768485,-39.352293102427076,9.320822860044292,334.6231268400257,-287.324547218548,-52.803576210674926,80.53105457968962
2140698.336663446,901266.3420105297,15.52565734173478,2407907.970805279,-61.17927152820815,40.265657039183566,335.7958032093686,-308.14455896584593,-69.77116267484732,77.95232037271789
2059018.5539049422,984495.2626995991,23.134069054309375,2253048.836819974,20.610498137115385,-100.59742730541636,349.326241938039,-223.0146096509657,-0.25267401213887347,99.47587939435074
2122468.4011086808,1028811.2402388463,26.976414922323233,2346159.8978394163,-44.03581440595488,15.44902373764017,356.198218134556,-312.42223020446073,-59.867589815583734,86.73049787310686
2148158.5127513255,829681.1755278378,14.948489762008329,2497221.395892608,-64.78062065362174,141.3345161918164,356.88697066586315,-324.0775568399016,-74.1084680996573,82.82787618615617
2207827.3778524757,921014.9646442783,12.45876956127016,2591109.5065026153,-170.31105501710857,362.11591674082104,361.1780926342818,-385.97921007538656,-155.03702093264937,61.28948136084441
2281750.944672773,925761.3611147552,10.751502358127876,2667326.96569675,-275.007410574485,574.8845042822873,364.89215970939597,-424.06846840945474,-242.47270833124583,0.29959084666032115
2227672.4596343245,909970.124747576,15.243907894288489,2514071.512009767,-204.89892015042366,427.460386107614,374.3747363300954,-418.195949706507,-182.61016713881142,51.70573127091473
2165016.0413929704,955739.0386527233,32.75218638728841,2437072.1949059498,-120.96905212161018,277.61551421887646,382.45111865789795,-389.8236652946404,-115.67513140911294,86.090521930058
2190773.830895334,887459.9368235021,25.16515403198115,2464343.34564426,-146.1436535050023,318.99869274391745,381.5222154995255,-415.0801340866419,-144.4411251644163,78.854333200363
2223686.748450075,1004445.9586772699,22.60599957862325,2479961.0112608615,-201.41603398747412,428.7804743994472,387.1438612045675,-446.25995528881407,-191.9563592681756,51.90800910729048
2090459.1659579976,985560.9693417602,46.172003675893905,2640602.660197326,-16.41865722118416,14.571379806604458,391.2590941601365,-321.4822170200448,-35.96283470817681,107.91742477423011
2050916.1898873136,969524.5098162877,55.70158331884636,2313667.9902222943,26.35901473994679,-101.93584604182966,403.4847632288032,-274.1410621748874,1.878165424771081,117.45599763812957
2205246.549680832,1016413.7018762,38.338092549794375,2575580.853033146,-205.93365901988452,430.55753467028666,418.0677738215018,-461.9436562192074,-184.5387379575442,64.15747559908696
2109851.489210009,1047370.6416133184,49.52995557349232,2465813.572108657,-43.76966335922978,17.185348634133092,426.0619493005768,-355.8667265345613,-58.37134617136008,110.82062154692558
3895000.0,26938.588643184165,-2614.9717196057723,2382700.3825002885,-158.6416546157567,0.001534260011207098,432.74729234040547,-170.8289537341168,-116.75580161932665,-43.59904326170379
2212333.7252656454,1049557.1867394138,44.38249855145881,2562421.562406542,-211.52602421720852,437.0311757516236,449.264249369426,-488.26006500512995,-201.77069660405806,64.65806889915316
2301247.821671575,1099704.4796898002,26.471710477666676,2721598.30867697,-342.5752990771728,682.8097241243736,460.5388097538246,-537.6536344285315,-310.53385576286576,-24.57080663676781
2363013.2917490574,1131540.9340378821,22.020906594712827,2782753.529356949,-411.2069061609211,842.4571616333866,469.21272867518906,-554.0856689692134,-372.1802369576679,-105.24086307085084
2099593.4637943436,990871.6443176962,48.74982787161468,2363090.6845523836,-33.86647388314504,32.35674722545802,489.69949196698,-356.536504657202,-51.06546070303286,116.06488120277356
2295892.874677802,902960.6167174213,27.27789844996643,2755957.9108228823,-357.5471562166161,702.0276956559172,491.78186763613496,-566.3646401254006,-321.72953718417415,-15.49726692041904
2281687.069549488,850229.9067148737,27.92132328922807,2839493.4141282393,-315.6172754889414,619.7115854396844,501.27823832597073,-556.2130025147031,-293.35575333619596,17.757883367363902
2293409.616116806,919626.0167903834,36.02400478276622,2732397.159029307,-348.56971084547587,682.3675208992366,513.2754057267556,-585.858021019635,-329.73587416152594,-13.585184752477126
2268948.8380017625,1042355.3657227149,37.55984222423895,2662980.9905195143,-319.7738223290276,629.2568367723968,531.7361382938063,-573.560605333896,-294.42696400003575,17.175083746805377
2389299.194245021,919977.1950756016,20.330406099269226,2891914.3876380883,-498.7919318185852,990.8402245181811,559.5326772783121,-634.5984708790227,-458.49152610207057,-175.17254523424518
2355689.7069532312,1091247.1326220785,26.625292701010384,2776271.2509580515,-453.32794415379607,896.7636853575012,603.4313625295132,-634.8352660189486,-409.4891926003262,-100.93376279684887
2416455.640911199,996950.6738862904,18.260188457287953,2913482.1344430447,-547.3966560517687,1097.0115503245884,643.5924805692417,-665.0690442684727,-501.60310408277684,-229.8758292185328
2348769.885354875,988578.7749642959,27.378448584821957,2755174.9196084356,-454.9624512203967,888.6971055552459,674.3006868148022,-666.55955901021,-423.47839565871266,-106.56715686979315
2417111.5366283967,983612.9190138286,21.410859191321602,2853166.1960021434,-563.4493319411321,1123.188036078488,706.688926980403,-697.360522965512,-514.5502246734825,-229.46929477534079
2211075.5820939858,1028720.0764852776,32.65931840005345,2612716.57587319,-212.74772823889046,429.74701789458936,734.6916547249766,-550.2805710592488,-208.6104473508446,85.87637380628459
2332248.779475961,913526.003672074,23.441554756205207,2803823.7954504727,-426.16947945204345,818.4272263952408,764.9746724515807,-681.6609764703501,-402.1053990636966,-68.524555654201
2379418.835668791,773079.6229054156,14.211318727180588,2981020.813661452,-457.0730391605146,898.2681644448313,857.0112261658121,-681.0448520475625,-430.1574190662556,-107.55556721159377
2348617.0830759,900999.5090001498,20.389078801956018,2809165.6316658184,-453.9495197240821,871.3025213431267,925.9830088384361,-696.038522785814,-426.80908874216004,-91.08025192099556
2294267.8460444873,833570.0752622803,23.247494278236083,2963835.976988404,-337.7909311916861,648.0865422315188,984.7442240542621,-648.0548163811496,-329.8797694949594,17.318535788202254
2268948.8380017625,1042355.3657227149,31.23436847557225,2662716.549413029,-320.42801815521653,626.5862782170094,1069.616517157372,-623.800730839655,-301.1493324050437,29.442178818828825
2236477.7948630056,1043925.9851518202,32.20932299128984,2624764.1787773557,-264.09674509053025,520.7437656579996,1097.9833401243852,-585.0176852178919,-247.6490496003089,70.18733947650315
2247074.3363818303,1059054.923364195,30.11519205825807,2641678.719660528,-283.27920856170516,554.1167265470934,1134.6924126858523,-597.8025436008992,-263.79154399314064,62.07582813513744
2321612.9409625744,1175916.2975480868,25.331490063510703,2821149.836064482,-381.16531473932616,739.9594871698498,1161.607098577041,-649.2082119280329,-362.51358626223634,-7.869214861299436
2259558.267157922,998605.6599672872,33.766678873640416,2668535.750540684,-305.8287500156351,601.6911113496948,1191.489567527138,-623.4791057185433,-291.6043125306226,40.61371786867715
2345661.052865531,1004473.0685429415,32.423089427197496,2761522.9858992323,-468.46020209449654,911.3073148227728,1230.3155609214302,-726.653746234728,-438.88277237300815,-100.9049540874612
2242733.4769326886,1019164.6486033886,37.526977300320915,2648922.304636159,-271.0962350494288,541.5589529591329,1274.7304148870182,-615.5884416726142,-264.84442945292096,61.55089383099331
2231394.388145493,1025952.2911087378,37.277698811351335,2635706.896004402,-250.27299659528327,503.7377235444736,1301.342043466698,-604.1600304458289,-244.22706952910963,77.38256547564282
2281687.069549488,850229.9067148737,33.45313026238636,2856891.8500965275,-330.804466972774,639.4116391100266,1381.397633530138,-666.9024908444972,-321.2029834081512,41.550748893591084
2382907.4672003915,842806.2916139356,29.920527949150813,3022934.5457539745,-506.4659056569228,973.4886706627083,1447.2448711841337,-776.592009455711,-493.9475483537649,-139.1426904070695
2291906.5559864095,868177.9004043678,31.837364519525934,2871954.142216501,-351.01051488009466,675.6180540400734,1503.8894547134714,-689.986526072393,-343.86602908511986,20.852160354153153
2281602.1382953073,894034.4200851101,34.11662547283683,2778427.9800560735,-333.167938936109,644.4196304485089,1566.766060820546,-685.489411135947,-330.383228294856,31.187057796362833
2111574.3159833015,1007281.9606534829,65.09296162222722,2418630.232702868,-33.26955953423898,55.87459650831846,1608.4678109168256,-405.1894104791851,-44.35292967622189,178.3107986719208
2242733.4769326886,1019164.6486033886,45.96633878265866,2675079.1283633327,-275.2169516719931,551.8096853755445,1636.6690769012118,-630.2094445689596,-269.3710520322631,67.03729782050803
2254929.0921258684,1142416.6951300288,41.154105682975306,2808963.3951053917,-273.99945839263756,540.7862357970076,1657.1604563581313,-629.1866098751442,-273.1758935227314,87.15319615302907
2231997.2230201373,974059.1463499212,45.81051526309291,2646539.1281045834,-254.1492596058038,514.9387238973893,1681.9759214566798,-620.5851481993711,-251.9103431707444,82.14832508685885
2288718.3319889307,880861.7592840939,42.43341993368964,2793043.0683932006,-361.2398633101644,698.0587416261524,1717.0114711347778,-698.150635908542,-345.60994114752475,28.490531988267385
2306319.075099702,734444.051647067,36.34902478639804,3065460.4891436296,-366.80172225561216,706.2842532771971,1743.8140309722723,-706.2667830702012,-348.76129287797085,54.85024740154985
2104727.918636779,965573.8036667462,59.44761934504502,2390993.2285366203,-15.261594725871998,17.36202251661283,1784.145859678709,-399.2802526547633,-34.17338089887325,198.65289147379934
2228349.3711665375,615609.2198616177,38.17622587260352,2856942.639251599,-179.08273217047343,379.1706064690833,1803.9227478885023,-556.6780499149422,-168.64022068435307,206.48804139791346
2345078.3681372697,804092.1830710929,38.56315041475079,2888621.5173961134,-464.49249310440536,885.8656414032896,1833.3757674077558,-778.6059471086456,-441.2972382002227,-48.51538918374759
2180443.3748578816,771833.0606800555,43.405869233186785,2655666.5530126826,-116.54536714970685,272.70357369210785,1881.3444598992023,-522.105972057106,-124.78990456915783,206.37104356794956
2115376.92852391,1081223.9810551046,57.99900243399707,2482775.3617008165,-35.26933602738204,17.361375656255184,1902.5113952842355,-412.79808417016716,-42.60997244320962,210.71637122027647
2375896.1634042603,889372.3842729564,34.857959895000576,2864801.491968481,-531.1966923330843,1014.2578089443782,1912.1006942269082,-834.757689819491,-509.7166880701049,-132.5220611058696
2306498.2247495805,946935.230845091,37.31587593601127,2761868.582347338,-410.8165014236074,790.0798665373158,1977.2411874270906,-740.9609667093343,-389.52612976176164,-18.470829153151094
2348617.0830759,900999.5090001498,36.53020287878033,2826998.900828501,-477.5100425422926,910.0997422619176,2012.1404846908345,-810.8373265242085,-463.32565917826827,-89.16822497434683
2206643.174361799,1041257.9903461124,49.47372576021767,2613367.3756273156,-215.75049747945928,444.39227458659695,2037.7224520306274,-579.2238080431991,-203.3642012411492,128.02394846816682
2212339.900675215,1060593.4218601843,50.24255189757907,2592268.3841676647,-217.86794075732496,448.4531245244275,2043.931037611304,-595.0320065562835,-213.28373581018514,129.3732188606922
2290254.5344230477,1099743.0474970543,48.516578184383796,2701559.6564403074,-367.4735180772323,711.1864399352246,2050.949335697739,-724.0212013453058,-356.2069828053367,28.275086017401456
2134724.760152471,1094289.064687294,55.369927596866134,2511641.7646117033,-53.889190514960674,42.26657457515397,2059.7241845146305,-454.27278992071166,-70.08410763672943,218.67268526360144
2219407.47874089,945510.2463911419,52.097067624781666,2603011.5831462387,-241.37419867108545,490.13647638681425,2094.731138367598,-602.6383729524773,-230.8363526458313,112.25343054728108
2207827.3778524757,921014.9646442783,54.72248235705932,2616744.606702976,-218.58950304972998,449.7932380644297,2132.9319646803456,-587.1503206817687,-207.26630382528555,137.79742702029938
2200111.159316916,1096851.9221649272,56.27351995999902,2634441.4208487403,-191.5041585837077,403.71463652212844,2153.260111517541,-576.3379045382206,-189.7475309406651,159.59452399219887
2147603.7203401076,1032643.5533178783,59.287353583402,2482185.011345811,-108.04000793440431,253.04548254508353,2172.9661838817806,-483.22147093567344,-100.77901781442192,193.04315573993372
2128817.5775023485,1015580.5261734049,66.41270368193277,2481327.944956721,-72.47270583923965,101.91383881968818,2187.8585821268653,-450.08855754157685,-75.38298932032544,194.53810015634352
2148028.284324738,1001378.0188572089,69.46751111352629,2475926.3652966525,-113.77498921445188,277.334935872076,2212.5286728131223,-490.43459281967256,-110.52254173634175,175.61998917569406
2233193.8027925957,956280.4092525267,64.85982423187123,2672314.414954333,-277.1323239469819,556.1777667428673,2238.370610311237,-650.6192730855427,-268.26892882005086,90.00002021320032
2291903.8962197807,1025863.1465443004,58.30850939795407,2617706.9441433284,-394.2887308407802,762.8408861762754,2258.3114822131492,-752.9202682542581,-381.80126547479773,-5.3371468874151375
2191816.2598229437,1008563.193950137,64.94021787866542,2509081.6267687925,-198.35905758190123,422.0407076121838,2296.168952922904,-580.9656803679676,-191.643472307915,137.30776936780015
2079134.35074898,1024624.9669721522,71.6943482337328,2356201.3968396676,15.292095548110948,-42.94077680305541,2301.2925245669826,-363.82418340133256,7.244484379913276,240.7436181166131
2215953.54644611,1162493.2670790383,66.45583561950295,2594784.6855296423,-235.6688559146873,481.5555474294547,2300.91611366784,-608.3913591647145,-217.74732799550398,169.50536849229184
2271029.6877542906,1285595.745865581,60.17114475238585,2772856.5485237283,-305.85067846922465,601.1350205393364,2286.771191037901,-683.8181228590946,-297.1404382703088,136.28973684110818
2360444.605499043,1239669.8916409167,49.756834474762805,2946647.2252453924,-498.5239094073112,943.120094849591,2288.037025687665,-835.8499948639464,-484.66588911821486,-78.42447937637753
2466084.215011437,1195307.2209923726,43.72503801198714,3129875.961831287,-700.3851362665009,1345.9198711315885,2301.9250343221515,-998.2248928139784,-680.7228938184144,-325.16191338303605
2239534.8590122275,1271842.1294777251,60.217379443253954,2722662.35796456,-243.6845485930861,494.6193812452801,2336.6715410358574,-632.1470148555194,-235.62326179874375,185.29326859388772
2348967.753261383,1234587.5476668228,54.99880957150032,2875215.5195678608,-482.95635955786736,914.1130638958281,2375.741418111166,-829.2789017583544,-466.155561953186,-37.30761574765259
2213913.1209754865,1176099.6590892072,65.24625741486086,2610137.022425935,-207.71630264648712,433.5571234114304,2396.29685637153,-614.0343162938851,-210.39894994813636,184.28646344379428
2294995.9038972156,1299584.1125969416,58.674252918712035,2851880.8737843414,-348.98159461516354,671.8534562899106,2396.649906343722,-733.9302752287764,-346.58840934727874,96.16870862938468
2299750.8745166454,1235342.8729217588,63.32718063369346,2727466.0985116013,-394.34460819235017,754.0090133419657,2415.188569910459,-752.1313191804812,-373.3053027329756,60.060971448387384
2405156.953448955,1054246.0612412111,55.2982888465163,3024705.1546884025,-619.4834717302797,1186.052449948994,2460.531122535485,-951.7375878256734,-599.053527063673,-227.43555624344933
2304463.5337151717,1354281.5008106548,59.81437628852299,2878539.4516766877,-364.6482050318605,699.6654416626029,2473.146123471182,-743.7839953054507,-354.0348177437976,104.66581508566497
2265498.162749073,1426941.9899123176,58.24522625496378,2969653.9951893003,-276.1783250679697,547.6887060819895,2468.177840212995,-655.0521664622812,-250.55079513746523,215.16623345059244
2079134.35074898,1024624.9669721522,67.73069006654869,2356201.3968396676,20.58630354092126,-51.158586691321716,2470.2397600494173,-364.02846742283714,14.881945150502718,263.3494966087386
2115376.92852391,1081223.9810551046,68.22250961956254,2406461.1557266884,-38.98401563708586,27.680632852286145,2472.254931309168,-437.9601421070095,-40.43077800922806,259.6968979817848
2464028.8003749307,1394053.6109359914,51.86955835128094,3025317.7254136247,-658.2354734939657,1256.7177656225062,2477.240730341492,-971.9555732129154,-649.1523971076421,-277.00088832475905
2404940.144195839,1324176.4800907753,55.48958342796312,2897461.5844650944,-566.6736532813075,1070.3767960822124,2468.8633175618834,-918.6995202931422,-564.9510822112037,-153.08562749247568
2537367.226711988,1400825.862995813,46.02514256443397,3076326.020106074,-800.1824966757179,1551.484127896394,2462.6160478543857,-1073.8977980609595,-771.203795988799,-430.11550586745705
2418099.8081400604,1335369.4130139318,50.358923049493214,2914737.5360321463,-606.1257436148609,1143.2378211919395,2457.807055763168,-941.818757986704,-588.4998776421749,-175.5373014695342
2471183.2284897286,1338640.7223365563,48.53104858814472,2975571.4963952643,-697.0378128056976,1324.5642215738071,2508.3241478846594,-1030.273199830453,-686.9805098365589,-310.18698375023087
2600634.2160263453,1344761.7337163324,44.90055231844258,3136363.7232117993,-923.0449762402004,1804.1705684890455,2544.351188894326,-1189.5699975335378,-901.7938670005171,-571.925886372054
2660209.8168258667,1380845.5427714535,38.19983555012335,3228527.3159944057,-1011.3279206851043,2007.1982235385988,2565.304768911742,-1236.0752195418459,-977.2570357360873,-675.2383565767692
